uc,run,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms
UC1_P30,run-20251203-221740_uc7_p30_m2000_r10_s256_DIRECT,0.0,0.0,,,
UC1_P30,run-20251203-221840_uc7_p30_m2000_r10_s256_DIRECT,0.6,0.2,3.0,3.0,3.0
UC1_P30,run-20251203-222307_uc7_p30_m2000_r10_s256_DIRECT,4.633333333333334,0.2,23.166666666666668,23.166666666666668,23.166666666666668
UC1_P30,run-20251203-222732_uc7_p30_m2000_r10_s256_DIRECT,0.7666666666666667,0.13333333333333333,5.75,5.75,5.75
UC1_P30,run-20251203-223209_uc7_p30_m2000_r10_s256_DIRECT,1.8,0.06666666666666667,27.0,27.0,27.0
UC1_P30,run-20251203-223629_uc7_p30_m2000_r10_s256_DIRECT,0.8666666666666667,0.1,8.666666666666666,8.666666666666666,8.666666666666666
UC1_P30,run-20251203-224039_uc7_p30_m2000_r10_s256_DIRECT,0.2,0.03333333333333333,6.0,6.0,6.0
UC1_P40,run-20251203-224549_uc7_p40_m2000_r10_s256_DIRECT,1.275,0.1,12.75,12.75,12.75
UC1_P40,run-20251203-224949_uc7_p40_m2000_r10_s256_DIRECT,1.4,0.1,14.0,14.0,14.0
UC1_P40,run-20251203-225348_uc7_p40_m2000_r10_s256_DIRECT,1.0,0.1,10.0,10.0,10.0
UC1_P40,run-20251203-225746_uc7_p40_m2000_r10_s256_DIRECT,0.225,0.075,3.0,3.0,3.0
UC1_P40,run-20251203-230145_uc7_p40_m2000_r10_s256_DIRECT,0.425,0.075,8.0,8.0,8.0
UC1_P40,run-20251203-230546_uc7_p40_m2000_r10_s256_DIRECT,1.2,0.175,7.333333333333333,7.333333333333333,7.333333333333333
UC1_P40,run-20251203-230946_uc7_p40_m2000_r10_s256_DIRECT,0.0,0.0,,,
UC1_P40,run-20251203-231343_uc7_p40_m2000_r10_s256_DIRECT,1.375,0.175,7.857142857142857,7.857142857142857,7.857142857142857
UC1_P40,run-20251203-231741_uc7_p40_m2000_r10_s256_DIRECT,0.55,0.05,11.0,11.0,11.0
UC1_P40,run-20251203-232148_uc7_p40_m2000_r10_s256_DIRECT,0.4,0.025,16.0,16.0,16.0
UC1_P50,run-20251203-232900_uc7_p50_m2000_r10_s256_DIRECT,0.0,0.0,,,
UC1_P50,run-20251203-232954_uc7_p50_m2000_r10_s256_DIRECT,0.44,0.08,5.5,5.5,5.5
UC1_P50,run-20251203-233355_uc7_p50_m2000_r10_s256_DIRECT,3.56,0.18,19.77777777777778,19.77777777777778,19.77777777777778
UC1_P50,run-20251203-233800_uc7_p50_m2000_r10_s256_DIRECT,2.6,0.12,21.666666666666668,21.666666666666668,21.666666666666668
UC1_P50,run-20251203-234205_uc7_p50_m2000_r10_s256_DIRECT,2.98,0.36,10.307692307692308,10.307692307692308,10.307692307692308
UC1_P50,run-20251203-234607_uc7_p50_m2000_r10_s256_DIRECT,0.42,0.06,7.0,7.0,7.0
UC1_P50,run-20251203-235012_uc7_p50_m2000_r10_s256_DIRECT,10.48,0.08,174.33333333333334,174.33333333333334,174.33333333333334
UC1_P50,run-20251203-235414_uc7_p50_m2000_r10_s256_DIRECT,1.7,0.14,12.142857142857142,12.142857142857142,12.142857142857142
UC1_P50,run-20251203-235813_uc7_p50_m2000_r10_s256_DIRECT,0.16,0.04,4.0,4.0,4.0
UC1_P50,run-20251204-000214_uc7_p50_m2000_r10_s256_DIRECT,4247.34,0.18,30337.714285714286,30337.714285714286,30337.714285714286
UC2_P10,run-20251203-203530_uc8_p10_m2000_r10_s256_RELAY,0.1,0.1,1.0,1.0,1.0
UC2_P10,run-20251203-204035_uc8_p10_m2000_r10_s256_RELAY,2.4,0.1,24.0,24.0,24.0
UC2_P10,run-20251203-204445_uc8_p10_m2000_r10_s256_RELAY,2.4,0.1,24.0,24.0,24.0
UC2_P10,run-20251203-204855_uc8_p10_m2000_r10_s256_RELAY,2.2,0.4,5.5,5.5,5.5
UC2_P10,run-20251203-205306_uc8_p10_m2000_r10_s256_RELAY,0.0,0.0,,,
UC2_P10,run-20251203-205717_uc8_p10_m2000_r10_s256_RELAY,0.0,0.0,,,
UC2_P10,run-20251203-210127_uc8_p10_m2000_r10_s256_RELAY,2.0,0.2,10.0,10.0,10.0
UC2_P10,run-20251203-210537_uc8_p10_m2000_r10_s256_RELAY,2.3,0.2,11.5,11.5,11.5
UC2_P10,run-20251203-210949_uc8_p10_m2000_r10_s256_RELAY,2.0,0.3,6.666666666666667,6.666666666666667,6.666666666666667
UC2_P10,run-20251203-211408_uc8_p10_m2000_r10_s256_RELAY,2.8,0.3,9.333333333333334,9.333333333333334,9.333333333333334
UC2_P20,run-20251203-210919_uc8_p20_m2000_r10_s256_RELAY,0.7,0.3,2.3333333333333335,2.3333333333333335,2.3333333333333335
UC2_P20,run-20251203-211307_uc8_p20_m2000_r10_s256_RELAY,0.05,0.1,0.5,0.5,0.5
UC2_P20,run-20251203-211656_uc8_p20_m2000_r10_s256_RELAY,0.2,0.15,1.3333333333333333,1.3333333333333333,1.3333333333333333
UC2_P20,run-20251203-212044_uc8_p20_m2000_r10_s256_RELAY,1.7,0.5,3.7777777777777777,3.7777777777777777,3.7777777777777777
UC2_P20,run-20251203-212432_uc8_p20_m2000_r10_s256_RELAY,0.45,0.2,2.25,2.25,2.25
UC2_P20,run-20251203-212822_uc8_p20_m2000_r10_s256_RELAY,0.05,0.05,1.0,1.0,1.0
UC2_P20,run-20251203-213210_uc8_p20_m2000_r10_s256_RELAY,0.55,0.25,2.2,2.2,2.2
UC2_P20,run-20251203-213558_uc8_p20_m2000_r10_s256_RELAY,0.0,0.0,,,
UC2_P20,run-20251203-213641_uc8_p20_m2000_r10_s256_RELAY,6.2,0.55,16.285714285714285,16.285714285714285,16.285714285714285
UC2_P20,run-20251203-214031_uc8_p20_m2000_r10_s256_RELAY,0.35,0.2,2.3333333333333335,2.3333333333333335,2.3333333333333335
UC2_P30,run-20251203-214423_uc8_p30_m2000_r10_s256_RELAY,1.5,0.23333333333333334,6.428571428571429,6.428571428571429,6.428571428571429
UC2_P30,run-20251203-214813_uc8_p30_m2000_r10_s256_RELAY,0.4666666666666667,0.26666666666666666,1.75,1.75,1.75
UC2_P30,run-20251203-215203_uc8_p30_m2000_r10_s256_RELAY,1.4,0.16666666666666666,11.333333333333334,11.333333333333334,11.333333333333334
UC2_P30,run-20251203-215553_uc8_p30_m2000_r10_s256_RELAY,1.8333333333333333,0.13333333333333333,13.75,13.75,13.75
UC2_P30,run-20251203-215638_uc8_p30_m2000_r10_s256_RELAY,0.3,0.13333333333333333,2.25,2.25,2.25
UC2_P30,run-20251203-220027_uc8_p30_m2000_r10_s256_RELAY,0.16666666666666666,0.2,0.8333333333333334,0.8333333333333334,0.8333333333333334
UC2_P30,run-20251203-220417_uc8_p30_m2000_r10_s256_RELAY,0.4,0.13333333333333333,3.6666666666666665,3.6666666666666665,3.6666666666666665
UC2_P30,run-20251203-220807_uc8_p30_m2000_r10_s256_RELAY,0.3,0.06666666666666667,4.5,4.5,4.5
UC2_P30,run-20251203-221157_uc8_p30_m2000_r10_s256_RELAY,0.7666666666666667,0.23333333333333334,3.2857142857142856,3.2857142857142856,3.2857142857142856
UC2_P30,run-20251203-221546_uc8_p30_m2000_r10_s256_RELAY,2.5,0.13333333333333333,18.75,18.75,18.75
UC2_P40,run-20251203-221941_uc8_p40_m2000_r10_s256_RELAY,1.325,0.3,4.8,4.8,4.8
UC2_P40,run-20251203-222028_uc8_p40_m2000_r10_s256_RELAY,2.65,0.225,9.25,9.25,9.25
UC2_P40,run-20251203-222419_uc8_p40_m2000_r10_s256_RELAY,0.375,0.125,3.0,3.0,3.0
UC2_P40,run-20251203-222811_uc8_p40_m2000_r10_s256_RELAY,0.1,0.075,1.3333333333333333,1.3333333333333333,1.3333333333333333
UC2_P40,run-20251203-222858_uc8_p40_m2000_r10_s256_RELAY,0.75,0.275,3.375,3.375,3.375
UC2_P40,run-20251203-222944_uc8_p40_m2000_r10_s256_RELAY,0.1,0.05,2.0,2.0,2.0
UC2_P40,run-20251203-223336_uc8_p40_m2000_r10_s256_RELAY,11.3,0.125,90.4,90.4,90.4
UC2_P40,run-20251203-223728_uc8_p40_m2000_r10_s256_RELAY,14.525,0.075,288.5,288.5,288.5
UC2_P40,run-20251203-224119_uc8_p40_m2000_r10_s256_RELAY,5482.1,0.25,680.2857142857143,30984.285714285714,30984.285714285714
UC2_P40,run-20251203-224511_uc8_p40_m2000_r10_s256_RELAY,5068.2,0.125,40545.6,40545.6,40545.6
UC2_P50,run-20251204-000810_uc8_p50_m2000_r10_s256_RELAY,2.2,0.16,20.8,20.8,20.8
UC2_P50,run-20251204-001221_uc8_p50_m2000_r10_s256_RELAY,4484.92,0.26,24912.666666666668,24912.666666666668,24912.666666666668
UC2_P50,run-20251204-001632_uc8_p50_m2000_r10_s256_RELAY,5025.46,0.32,1169.6363636363637,22654.545454545456,22654.545454545456
UC2_P50,run-20251204-002048_uc8_p50_m2000_r10_s256_RELAY,0.94,0.08,11.75,11.75,11.75
UC2_P50,run-20251204-002502_uc8_p50_m2000_r10_s256_RELAY,326.12,0.42,1326.8333333333333,1341.6666666666667,1341.6666666666667
UC2_P50,run-20251204-002913_uc8_p50_m2000_r10_s256_RELAY,4289.4,0.48,130.6,14295.933333333332,14295.933333333332
UC2_P50,run-20251204-003334_uc8_p50_m2000_r10_s256_RELAY,0.7,0.16,4.375,4.375,4.375
UC2_P50,run-20251204-003749_uc8_p50_m2000_r10_s256_RELAY,4.04,0.3,17.818181818181817,17.818181818181817,17.818181818181817
UC2_P50,run-20251204-004202_uc8_p50_m2000_r10_s256_RELAY,4442.32,0.34,17081.384615384617,17083.46153846154,17083.46153846154
UC2_P50,run-20251204-004611_uc8_p50_m2000_r10_s256_RELAY,8.66,0.36,29.0,29.0,29.0
