received_unique,recv_total,total_expected,delivery_rate,duplicate_rate,duplicates,out_of_order,lagged_events,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,convergence_time_ms,pr_avg_ratio,rt_avg_ms,rt_p50_ms,rt_p90_ms,rt_max_ms,disconnect_events,reconnect_events,reconnect_samples,joined,join_wait_ms,saw_test,timed_out_no_data,peer,uc,run,sender_joined
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,90.0,90.0,90.0,90.0,3,3,1,True,4846,True,False,peer7,UC1_P10,run-20251130-193323_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,202399.0,1.0,89.0,89.0,89.0,89.0,4,4,1,True,4845,True,False,peer8,UC1_P10,run-20251130-193323_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0,0,0,True,4847,True,False,peer9,UC1_P10,run-20251130-193323_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,202369.0,1.0,,,,,10,10,0,True,3830,True,False,peer1,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,86.0,86.0,86.0,86.0,3,3,1,True,3798,True,False,peer10,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,,,,,3,3,0,True,3798,True,False,peer2,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1,0,0,True,3800,True,False,peer3,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,88.0,88.0,88.0,88.0,5,5,1,True,3800,True,False,peer4,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,0,0,0,True,3797,True,False,peer5,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,88.0,88.0,88.0,88.0,2,2,1,True,3798,True,False,peer6,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,88.0,88.0,88.0,88.0,3,3,1,True,3796,True,False,peer7,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,85.0,85.0,85.0,85.0,5,5,1,True,3798,True,False,peer8,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,89.0,89.0,89.0,89.0,2,2,1,True,3794,True,False,peer9,UC1_P10,run-20251130-193701_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,202398.0,1.0,49.0,99.0,99.0,99.0,8,8,2,True,8072,True,False,peer1,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,202398.0,1.0,92.0,92.0,92.0,92.0,3,3,1,True,8037,True,False,peer10,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,91.0,91.0,91.0,91.0,1,1,1,True,8037,True,False,peer2,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,202398.0,1.0,89.0,89.0,89.0,89.0,6,5,1,True,8037,True,False,peer3,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,202398.0,1.0,91.0,91.0,91.0,91.0,2,2,1,True,8037,True,False,peer4,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,2,1,0,True,8038,True,False,peer5,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1,1,0,True,8035,True,False,peer6,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,202398.0,1.0,93.0,93.0,93.0,93.0,2,2,1,True,8034,True,False,peer7,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,3,2,0,True,8038,True,False,peer8,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,3,2,0,True,8036,True,False,peer9,UC1_P10,run-20251130-194038_uc1_p10_m2000_r10_s256_DIRECT,True
1,1,2000,0.0005,0.0,0,0,0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,15,15,1,True,3773,True,False,peer1,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,202832.0,1.0,89.0,89.0,89.0,89.0,3,3,1,True,3740,True,False,peer10,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,202833.0,1.0,90.0,90.0,90.0,90.0,3,3,1,True,3740,True,False,peer2,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,202832.0,1.0,3.0,3.0,3.0,3.0,1,1,1,True,3739,True,False,peer3,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,2.0,2.0,11.0,2.0,2.0,2.0,2.0,4.0,202833.0,1.0,45.0,90.0,90.0,90.0,4,4,2,True,3740,True,False,peer4,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,89.0,89.0,89.0,89.0,3,3,1,True,3746,True,False,peer5,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,3.0,202832.0,1.0,,,,,4,3,0,True,3740,True,False,peer6,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,2.0,202833.0,1.0,90.0,90.0,90.0,90.0,3,3,1,True,3742,True,False,peer7,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,3,3,0,True,3739,True,False,peer8,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,202833.0,1.0,,,,,2,2,0,True,3746,True,False,peer9,UC1_P10,run-20251130-194418_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,202757.0,1.0,87.0,87.0,87.0,87.0,10,10,1,True,2193,True,False,peer1,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,2,2,0,True,2164,True,False,peer10,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,4,3,0,True,2163,True,False,peer2,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,86.0,86.0,86.0,86.0,5,5,1,True,2162,True,False,peer3,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,5,4,0,True,2163,True,False,peer4,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,2,2,0,True,2167,True,False,peer5,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,85.0,85.0,85.0,85.0,3,3,1,True,2163,True,False,peer6,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,86.0,86.0,86.0,86.0,5,5,1,True,2163,True,False,peer7,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,86.0,86.0,86.0,86.0,3,3,1,True,2164,True,False,peer8,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,2,1,0,True,2163,True,False,peer9,UC1_P10,run-20251130-194755_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,202889.0,1.0,,,,,9,8,0,True,1442,True,False,peer1,UC1_P10,run-20251130-195130_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,3,2,0,True,1415,True,False,peer10,UC1_P10,run-20251130-195130_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,0,0,0,True,1413,True,False,peer2,UC1_P10,run-20251130-195130_uc1_p10_m2000_r10_s256_DIRECT,True
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,202889.0,1.0,92.0,92.0,92.0,92.0,2,2,1,True,1410,True,False,peer3,UC1_P10,run-20251130-195130_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,91.0,91.0,91.0,91.0,3,3,1,True,1409,True,False,peer4,UC1_P10,run-20251130-195130_uc1_p10_m2000_r10_s256_DIRECT,True
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,2,2,0,True,1411,True,False,peer5,UC1_P10,run-20251130-195130_uc1_p10_m2000_r10_s256_DIRECT,True
