uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,convergence_time_ms,pr_avg_ratio,rt_avg_ms,rt_p50_ms,rt_p90_ms,rt_max_ms,disconnect_events,reconnect_events,reconnect_samples,join_wait_ms,sender_joined,joined,saw_test,convergence_time_s,delivery_rate_joined_only,reconnect_samples_joined_only
UC2_P30,run-20251203-094729_uc8_p30_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.3333333333333333,1.4333333333333333,2.0,2.1666666666666665,6.966666666666667,2.2666666666666666,2.3666666666666667,2.3666666666666667,2.3666666666666667,3.566666666666667,202711.66666666666,1.0,2429.3529411764707,2584.9411764705883,2584.9411764705883,2584.9411764705883,10.933333333333334,10.466666666666667,0.6333333333333333,228.26666666666668,1.0,1.0,1.0,202.71166666666664,1.0,0.6333333333333333
UC2_P30,run-20251203-095124_uc8_p30_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.4,1.4666666666666666,1.9666666666666666,2.3333333333333335,12.7,1.7666666666666666,2.1,2.466666666666667,2.466666666666667,3.466666666666667,202613.46666666667,1.0,12075.411764705883,15498.941176470587,15498.941176470587,15498.941176470587,12.866666666666667,12.366666666666667,0.7,234.13333333333333,1.0,1.0,1.0,202.61346666666668,1.0,0.7
UC2_P30,run-20251203-095518_uc8_p30_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.43333333333333335,1.4333333333333333,2.033333333333333,2.2333333333333334,3.7666666666666666,2.1666666666666665,2.1666666666666665,2.1666666666666665,2.1666666666666665,3.1666666666666665,202615.56666666668,1.0,2503.2105263157896,2646.0,2646.0,2646.0,9.5,8.966666666666667,0.7,179.6,1.0,1.0,1.0,202.61556666666667,1.0,0.7
UC2_P30,run-20251203-095912_uc8_p30_m2000_r10_s256_RELAY,0.9998833333333333,0.0,1999.7666666666667,1999.7666666666667,2000.0,0.0,0.0,0.23333333333333334,1.5,1.8666666666666667,2.2,25.966666666666665,1.1666666666666667,1.7,1.7,1.7,2.6666666666666665,202673.6551724138,1.0,10982.09090909091,12474.5,12474.5,12474.5,12.133333333333333,11.6,0.9333333333333333,214.9,1.0,1.0,1.0,202.6736551724138,0.9998833333333333,0.9333333333333333
UC2_P30,run-20251203-100307_uc8_p30_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.3333333333333333,1.5,1.8666666666666667,2.1666666666666665,3.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7666666666666666,2.7666666666666666,202673.1,1.0,23676.045454545456,23856.772727272728,23856.772727272728,23856.772727272728,10.933333333333334,10.566666666666666,0.8333333333333334,238.8,1.0,1.0,1.0,202.6731,1.0,0.8333333333333334
UC2_P30,run-20251203-100701_uc8_p30_m2000_r10_s256_RELAY,0.9998,0.0,1999.6,1999.6,2000.0,0.0,0.0,0.4,1.4333333333333333,1.9,2.2666666666666666,15.6,1.6666666666666667,2.1333333333333333,2.1333333333333333,2.1333333333333333,3.9,202708.3448275862,1.0,5024.105263157895,5168.631578947368,5314.684210526316,5314.684210526316,11.133333333333333,10.7,0.8,188.43333333333334,1.0,1.0,1.0,202.70834482758622,0.9998,0.8
UC2_P30,run-20251203-101056_uc8_p30_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.23333333333333334,1.4666666666666666,1.9,2.2,3.4,1.7,1.7666666666666666,1.7666666666666666,1.7666666666666666,3.566666666666667,202652.2,1.0,613.5238095238095,678.6666666666666,678.6666666666666,678.6666666666666,10.833333333333334,10.166666666666666,0.9,723.3333333333334,1.0,1.0,1.0,202.65220000000002,1.0,0.9
UC2_P30,run-20251203-101450_uc8_p30_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.26666666666666666,1.4333333333333333,1.9666666666666666,2.2666666666666666,18.066666666666666,1.6333333333333333,1.7666666666666666,1.7666666666666666,1.7666666666666666,3.4,202711.66666666666,1.0,11458.111111111111,14738.444444444445,14738.444444444445,14738.444444444445,14.3,13.766666666666667,0.8,262.7,1.0,1.0,1.0,202.71166666666664,1.0,0.8
UC2_P40,run-20251202-204009_uc8_p40_m2000_r10_s256_RELAY,0.974925,0.0,1949.85,1949.85,1950.0,0.0,0.0,0.3076923076923077,1.4102564102564104,2.0256410256410255,2.3076923076923075,21.128205128205128,1.5128205128205128,2.230769230769231,2.230769230769231,2.230769230769231,3.7435897435897436,202504.18421052632,1.0,2048.92,2020.96,2105.8,2105.8,17.425,17.1,0.675,1017.6,1.0,1.0,0.975,202.50418421052632,0.974925,0.675
UC2_P40,run-20251202-204407_uc8_p40_m2000_r10_s256_RELAY,0.9992000000000001,0.0,1998.4,1998.4,2000.0,0.0,0.0,0.325,1.65,2.125,2.75,29.175,1.45,2.3,2.325,3.425,4.125,202633.71794871794,1.0,5290.555555555556,6012.583333333333,7355.777777777777,7355.777777777777,13.975,13.625,1.325,1311.875,1.0,1.0,1.0,202.63371794871793,0.9992000000000001,1.325
UC2_P40,run-20251202-204805_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.35,1.5,1.975,2.475,19.15,1.9,2.5,2.625,2.625,4.3,202619.325,1.0,17385.10714285714,16157.285714285714,20268.928571428572,20268.928571428572,16.375,16.075,0.875,307.25,1.0,1.0,1.0,202.619325,1.0,0.875
UC2_P40,run-20251202-205203_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.475,1.55,2.1,2.625,6.85,2.025,2.075,2.175,2.175,2.85,202588.375,1.0,6226.416666666667,6271.208333333333,6271.208333333333,6271.208333333333,11.1,10.6,0.625,1104.725,1.0,1.0,1.0,202.588375,1.0,0.625
UC2_P40,run-20251202-205600_uc8_p40_m2000_r10_s256_RELAY,0.999925,0.0,1999.85,1999.85,2000.0,0.0,0.0,0.35,1.5,2.2,2.55,53.75,1.2,2.5,2.75,2.75,4.175,202595.76923076922,1.0,7796.625,6394.875,10877.458333333334,10877.458333333334,16.2,15.65,0.725,1122.4,1.0,1.0,1.0,202.5957692307692,0.999925,0.725
UC2_P40,run-20251202-205958_uc8_p40_m2000_r10_s256_RELAY,0.9999874999999999,0.0,1999.975,1999.975,2000.0,0.0,0.0,0.5,1.625,2.175,2.625,17.05,2.175,2.575,2.575,2.575,4.3,202598.10256410256,1.0,2173.181818181818,2230.590909090909,2230.590909090909,2230.590909090909,15.55,15.05,0.575,244.275,1.0,1.0,1.0,202.59810256410256,0.9999874999999999,0.575
UC2_P40,run-20251202-210356_uc8_p40_m2000_r10_s256_RELAY,0.9999874999999999,0.0,1999.975,1999.975,2000.0,0.0,0.0,0.35,1.65,2.1,2.7,10.475,1.95,2.05,2.05,2.05,3.075,202578.53846153847,1.0,1843.8947368421052,1891.3157894736842,1891.3157894736842,1891.3157894736842,14.475,13.8,0.5,214.75,1.0,1.0,1.0,202.57853846153847,0.9999874999999999,0.5
UC2_P40,run-20251202-210753_uc8_p40_m2000_r10_s256_RELAY,0.9750125000000001,0.0,1950.025,1950.025,2000.0,0.0,0.0,0.525,1.575,2.1,2.55,24.875,2.175,2.75,2.8,2.8,3.9,202604.92307692306,1.0,3523.315789473684,5159.894736842105,5159.894736842105,5159.894736842105,14.975,14.5,0.575,201.025,1.0,1.0,1.0,202.60492307692306,0.9750125000000001,0.575
UC2_P40,run-20251202-211150_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.35,1.725,2.25,2.725,62.175,1.825,2.325,2.35,2.35,3.325,202515.35,1.0,11428.1,13442.466666666667,13442.466666666667,13442.466666666667,13.95,13.45,0.85,195.025,1.0,1.0,1.0,202.51535,1.0,0.85
UC2_P40,run-20251202-211548_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.4,1.575,2.125,2.7,45.525,1.8,2.375,2.4,2.4,3.725,202591.25,1.0,7752.2,8962.8,8962.8,8962.8,14.925,14.525,0.675,214.35,1.0,1.0,1.0,202.59125,1.0,0.675
UC2_P40,run-20251203-084935_uc8_p40_m2000_r10_s256_RELAY,0.975,0.0,1950.0,1950.0,1950.0,0.0,0.0,0.10256410256410256,1.4615384615384615,2.0256410256410255,2.58974358974359,44.794871794871796,1.6923076923076923,2.128205128205128,2.128205128205128,2.128205128205128,3.2564102564102564,202622.4871794872,1.0,6083.72,9493.72,9493.72,9493.72,12.05,11.525,0.675,890.05,1.0,0.975,0.975,202.6224871794872,1.0,0.6923076923076923
UC2_P40,run-20251203-085339_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.375,1.625,2.35,2.625,55.25,1.4,3.225,3.225,3.225,4.125,202636.975,1.0,1401.5,1628.076923076923,1628.076923076923,1628.076923076923,16.0,15.45,0.85,218.525,1.0,1.0,1.0,202.636975,1.0,0.85
UC2_P40,run-20251203-085736_uc8_p40_m2000_r10_s256_RELAY,0.975,0.0,1950.0,1950.0,1950.0,0.0,0.0,0.5128205128205128,1.5384615384615385,2.128205128205128,2.3846153846153846,7.487179487179487,2.5384615384615383,2.717948717948718,2.8461538461538463,2.8461538461538463,3.58974358974359,202631.87179487178,1.0,6301.0,7785.714285714285,7785.714285714285,7785.714285714285,15.775,15.25,0.6,213.025,1.0,1.0,0.975,202.63187179487178,0.975,0.6
UC2_P40,run-20251203-090134_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.325,2.0,2.9,3.55,12.275,1.9,4.6,6.875,6.875,8.25,202577.05,1.0,2220.137931034483,2263.8275862068967,2263.8275862068967,2263.8275862068967,16.25,15.925,0.75,238.775,1.0,1.0,1.0,202.57704999999999,1.0,0.75
UC2_P40,run-20251203-090531_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.45,1.5,2.125,2.475,9.775,2.475,2.525,2.625,2.625,3.775,202544.075,1.0,7699.592592592592,10927.074074074075,10927.074074074075,10927.074074074075,15.475,15.0,0.775,234.275,1.0,1.0,1.0,202.54407500000002,1.0,0.775
UC2_P40,run-20251203-090929_uc8_p40_m2000_r10_s256_RELAY,0.975,0.0,1950.0,1950.0,1950.0,0.0,0.0,0.46153846153846156,1.564102564102564,2.1538461538461537,2.5128205128205128,14.0,2.051282051282051,2.6153846153846154,2.6153846153846154,2.6153846153846154,4.0256410256410255,202630.35897435897,1.0,11764.64,11922.4,11922.4,11922.4,16.125,15.775,0.7,218.9,1.0,1.0,0.975,202.63035897435896,0.975,0.7
UC2_P40,run-20251203-091326_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.5,1.6,2.2,2.425,8.875,2.25,3.125,3.125,3.125,4.225,202579.85,1.0,7140.291666666667,7192.25,7192.25,7192.25,16.025,15.5,0.625,193.175,1.0,1.0,1.0,202.57985,1.0,0.625
UC2_P40,run-20251203-091723_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.575,1.65,2.2,2.525,31.975,1.85,2.975,2.975,2.975,3.95,202675.8,1.0,13831.6,15754.766666666666,15754.766666666666,15754.766666666666,15.125,14.725,0.825,241.725,1.0,1.0,1.0,202.67579999999998,1.0,0.825
UC2_P40,run-20251203-092121_uc8_p40_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.375,1.525,2.075,2.475,9.4,2.5,2.5,2.5,2.5,3.35,202554.75,1.0,1669.2727272727273,1709.1363636363637,1709.1363636363637,1709.1363636363637,16.975,16.4,0.575,291.375,1.0,1.0,1.0,202.55475,1.0,0.575
UC2_P40,run-20251203-092518_uc8_p40_m2000_r10_s256_RELAY,0.975,0.0,1950.0,1950.0,1950.0,0.0,0.0,0.48717948717948717,1.7692307692307692,2.051282051282051,2.641025641025641,7.846153846153846,3.1794871794871793,3.41025641025641,3.41025641025641,3.41025641025641,4.384615384615385,202534.53846153847,1.0,3328.7083333333335,4571.833333333333,4571.833333333333,4571.833333333333,15.225,14.8,0.675,196.5,1.0,1.0,0.975,202.53453846153846,0.975,0.675
UC2_P50,run-20251202-212036_uc8_p50_m2000_r10_s256_RELAY,0.98,0.0,1960.0,1960.0,1960.0,0.0,0.0,0.32653061224489793,1.489795918367347,2.1020408163265305,2.510204081632653,55.204081632653065,1.6326530612244898,2.4285714285714284,3.326530612244898,3.326530612244898,4.857142857142857,202411.77551020408,1.0,45785.175,46344.975,49689.225,49689.225,17.04,16.66,1.04,243.44,1.0,1.0,0.98,202.41177551020408,0.98,1.04
UC2_P50,run-20251202-212436_uc8_p50_m2000_r10_s256_RELAY,0.96,0.0,1920.0,1920.0,1920.0,0.0,0.0,0.3541666666666667,1.6041666666666667,2.1458333333333335,2.5833333333333335,20.604166666666668,2.2708333333333335,2.6041666666666665,2.9375,2.9375,3.7291666666666665,202423.25,1.0,25695.666666666668,26731.333333333332,26797.722222222223,26797.722222222223,17.18,16.8,0.92,283.6,1.0,1.0,0.96,202.42325,0.96,0.92
UC2_P50,run-20251202-212837_uc8_p50_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,4.22,0.38,1.58,10.2,31.94,133.14,1.42,3.06,3.46,3.56,5.28,202444.78,1.0,12164.947368421053,11871.421052631578,14722.28947368421,14722.28947368421,17.74,17.32,1.16,299.66,1.0,1.0,1.0,202.44478,1.0,1.16
UC2_P50,run-20251202-213237_uc8_p50_m2000_r10_s256_RELAY,0.98,0.0,1960.0,1960.0,1960.0,0.0,1.5,0.3469387755102041,1.653061224489796,3.5510204081632653,12.53061224489796,81.9795918367347,1.7755102040816326,2.306122448979592,3.204081632653061,3.3469387755102042,4.448979591836735,202440.83673469388,1.0,32242.60606060606,35759.333333333336,35816.969696969696,35816.969696969696,17.04,16.72,0.8,274.1,1.0,1.0,0.98,202.44083673469387,0.98,0.8
UC2_P50,run-20251202-213638_uc8_p50_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.44,1.62,2.26,2.7,29.06,2.18,2.36,2.86,2.86,3.62,202526.58,1.0,31252.647058823528,31745.617647058825,33550.970588235294,33550.970588235294,16.54,16.16,0.78,232.14,1.0,1.0,1.0,202.52658,1.0,0.78
UC2_P50,run-20251202-214441_uc8_p50_m2000_r10_s256_RELAY,0.94,0.0,1880.0,1880.0,1880.0,0.0,0.48,0.5957446808510638,1.6170212765957446,3.4893617021276597,11.042553191489361,17.361702127659573,3.4893617021276597,3.9148936170212765,3.9574468085106385,4.25531914893617,4.914893617021277,202464.12765957447,1.0,12747.142857142857,12869.619047619048,12869.619047619048,12869.619047619048,18.9,18.32,0.5,304.2,1.0,1.0,0.94,202.46412765957447,0.94,0.5
UC2_P50,run-20251202-215244_uc8_p50_m2000_r10_s256_RELAY,0.96,0.0,1920.0,1920.0,1920.0,0.0,0.0,0.125,1.2916666666666667,1.7708333333333333,2.3125,21.770833333333332,2.3541666666666665,2.5416666666666665,3.3958333333333335,3.4166666666666665,4.8125,202344.39583333334,1.0,21272.82051282051,20821.410256410258,24242.51282051282,24242.51282051282,16.36,16.06,1.0,250.0,1.0,1.0,0.96,202.34439583333335,0.96,1.0
UC2_P50,run-20251202-215644_uc8_p50_m2000_r10_s256_RELAY,0.98,0.0,1960.0,1960.0,1960.0,0.0,0.0,0.20408163265306123,1.183673469387755,1.7755102040816326,2.061224489795918,9.040816326530612,2.163265306122449,2.2244897959183674,2.36734693877551,2.36734693877551,3.204081632653061,202348.9387755102,1.0,17803.909090909092,19848.60606060606,19925.242424242424,19925.242424242424,16.94,16.62,0.78,236.14,1.0,1.0,0.98,202.34893877551022,0.98,0.78
UC2_P50,run-20251203-073300_uc8_p50_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.4,1.64,2.24,2.76,28.44,2.04,3.24,4.1,4.1,4.76,202429.12,1.0,22748.28205128205,25816.23076923077,25866.23076923077,25866.23076923077,16.36,16.02,0.94,226.1,1.0,1.0,1.0,202.42911999999998,1.0,0.94
UC2_P50,run-20251203-073706_uc8_p50_m2000_r10_s256_RELAY,0.98,0.0,1960.0,1960.0,1960.0,0.0,0.0,0.3673469387755102,1.469387755102041,2.061224489795918,2.6122448979591835,10.387755102040817,2.204081632653061,2.36734693877551,2.4285714285714284,2.4285714285714284,3.857142857142857,202484.2857142857,1.0,20028.340425531915,20185.872340425532,20185.872340425532,20185.872340425532,16.24,16.12,1.08,239.04,1.0,1.0,0.98,202.4842857142857,0.98,1.08
UC2_P50,run-20251203-074106_uc8_p50_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.44,1.64,2.12,2.72,18.06,2.1,2.34,2.38,2.4,3.44,202472.66,1.0,21417.714285714286,22323.457142857143,22386.77142857143,22386.77142857143,16.4,16.04,0.8,259.36,1.0,1.0,1.0,202.47266,1.0,0.8
UC2_P50,run-20251203-074507_uc8_p50_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.54,1.6,2.14,2.58,13.44,2.64,2.66,2.74,2.74,3.38,202493.58,1.0,44675.08571428571,45605.885714285716,45617.885714285716,45617.885714285716,15.48,15.14,0.82,248.5,1.0,1.0,1.0,202.49357999999998,1.0,0.82
UC2_P50,run-20251203-074907_uc8_p50_m2000_r10_s256_RELAY,0.9998600000000001,0.0,1999.72,1999.72,2000.0,0.0,24.18,3.38,9.66,29.74,39.96,123.78,1.64,3.38,3.5,3.78,4.82,202386.6875,1.0,9194.18918918919,9419.675675675675,12622.27027027027,12677.891891891892,16.12,15.66,1.44,1521.76,1.0,1.0,1.0,202.3866875,0.9998600000000001,1.44
UC2_P50,run-20251203-075308_uc8_p50_m2000_r10_s256_RELAY,0.97977,0.0,1959.54,1959.54,1960.0,0.0,14.58,0.7346938775510204,1.7551020408163265,123.36734693877551,353.18367346938777,722.3673469387755,1.6122448979591837,4.408163265306122,4.653061224489796,5.653061224489796,10.020408163265307,202429.0652173913,1.0,23033.583333333332,26865.11111111111,29804.25,29804.25,20.04,19.6,1.16,268.32,1.0,1.0,0.98,202.4290652173913,0.97977,1.16
UC2_P50,run-20251203-075710_uc8_p50_m2000_r10_s256_RELAY,0.9998699999999999,0.0,1999.74,1999.74,2000.0,0.0,0.04,0.48,1.56,2.16,2.62,41.36,2.36,3.16,3.24,3.32,3.5,202429.306122449,1.0,21423.97619047619,23550.095238095237,23668.35714285714,23668.35714285714,16.1,15.82,1.22,327.42,1.0,1.0,1.0,202.429306122449,0.9998699999999999,1.22
UC2_P50,run-20251203-080110_uc8_p50_m2000_r10_s256_RELAY,0.98,0.0,1960.0,1960.0,1960.0,0.0,0.0,0.3673469387755102,1.530612244897959,2.0408163265306123,2.6530612244897958,18.6734693877551,2.2857142857142856,2.816326530612245,3.2653061224489797,3.2653061224489797,3.7755102040816326,202438.32653061225,1.0,27323.54761904762,29293.428571428572,32021.04761904762,32021.04761904762,17.18,16.96,1.14,267.96,1.0,1.0,0.98,202.43832653061224,0.98,1.14
UC2_P50,run-20251203-080512_uc8_p50_m2000_r10_s256_RELAY,0.98,0.0,1960.0,1960.0,1960.0,0.0,0.0,0.3673469387755102,1.6122448979591837,2.2857142857142856,2.7346938775510203,43.97959183673469,1.6734693877551021,3.326530612244898,4.0,4.0,4.775510204081633,202450.9387755102,1.0,24741.404761904763,29508.238095238095,34957.0,34957.0,17.82,17.54,1.5,904.84,1.0,1.0,0.98,202.4509387755102,0.98,1.5
