uc,run,delivery_rate_joined_only
UC5_P10_C30,run-20251216-191716_uc5_p10_c30_m2000_r10_s256_DIRECT,1.0
UC5_P10_C30,run-20251216-192121_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9998000000000001
UC5_P10_C30,run-20251216-192523_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9997
UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9997
UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9996
UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9995499999999999
UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9996500000000001
UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9996500000000001
UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9996
UC5_P10_C30,run-20251216-195340_uc5_p10_c30_m2000_r10_s256_DIRECT,0.9996
UC5_P20_C10,run-20251216-171111_uc5_p20_c10_m2000_r10_s256_DIRECT,0.9990249999999999
UC5_P20_C10,run-20251216-171515_uc5_p20_c10_m2000_r10_s256_DIRECT,0.9989750000000001
UC5_P20_C10,run-20251216-171921_uc5_p20_c10_m2000_r10_s256_DIRECT,0.999125
UC5_P20_C10,run-20251216-172326_uc5_p20_c10_m2000_r10_s256_DIRECT,0.9981
UC5_P20_C10,run-20251216-172729_uc5_p20_c10_m2000_r10_s256_DIRECT,0.9993500000000001
UC5_P20_C10,run-20251216-173134_uc5_p20_c10_m2000_r10_s256_DIRECT,0.998
UC5_P20_C10,run-20251216-173536_uc5_p20_c10_m2000_r10_s256_DIRECT,0.949325
UC5_P20_C10,run-20251216-174324_uc5_p20_c10_m2000_r10_s256_DIRECT,0.9995
UC5_P20_C10,run-20251216-174735_uc5_p20_c10_m2000_r10_s256_DIRECT,0.9995
UC5_P20_C20,run-20251216-175334_uc5_p20_c20_m2000_r10_s256_DIRECT,0.9992000000000001
UC5_P20_C20,run-20251216-175739_uc5_p20_c20_m2000_r10_s256_DIRECT,0.9995
UC5_P20_C20,run-20251216-180142_uc5_p20_c20_m2000_r10_s256_DIRECT,0.99875
UC5_P20_C20,run-20251216-180546_uc5_p20_c20_m2000_r10_s256_DIRECT,0.999225
UC5_P20_C20,run-20251216-180952_uc5_p20_c20_m2000_r10_s256_DIRECT,0.9995
UC5_P20_C20,run-20251216-181356_uc5_p20_c20_m2000_r10_s256_DIRECT,0.997875
UC5_P20_C20,run-20251216-181759_uc5_p20_c20_m2000_r10_s256_DIRECT,0.9977
UC5_P20_C20,run-20251216-182202_uc5_p20_c20_m2000_r10_s256_DIRECT,0.9996315789473685
UC5_P20_C20,run-20251216-182609_uc5_p20_c20_m2000_r10_s256_DIRECT,0.9995
UC5_P20_C20,run-20251216-183013_uc5_p20_c20_m2000_r10_s256_DIRECT,0.9996499999999999
UC5_P20_C30,run-20251216-183508_uc5_p20_c30_m2000_r10_s256_DIRECT,1.0
UC5_P20_C30,run-20251216-184251_uc5_p20_c30_m2000_r10_s256_DIRECT,0.9995526315789475
UC5_P20_C30,run-20251216-184654_uc5_p20_c30_m2000_r10_s256_DIRECT,0.9997999999999999
UC5_P20_C30,run-20251216-185103_uc5_p20_c30_m2000_r10_s256_DIRECT,0.9991
UC5_P20_C30,run-20251216-185511_uc5_p20_c30_m2000_r10_s256_DIRECT,0.999775
UC5_P20_C30,run-20251216-185915_uc5_p20_c30_m2000_r10_s256_DIRECT,0.999475
UC5_P20_C30,run-20251216-190324_uc5_p20_c30_m2000_r10_s256_DIRECT,0.998875
UC5_P20_C30,run-20251216-190726_uc5_p20_c30_m2000_r10_s256_DIRECT,0.9979250000000001
UC5_P20_C30,run-20251216-191128_uc5_p20_c30_m2000_r10_s256_DIRECT,0.9977
UC5_P30_C10,run-20251216-162855_uc5_p30_c10_m2000_r10_s256_DIRECT,0.9990000000000001
UC5_P30_C10,run-20251216-163305_uc5_p30_c10_m2000_r10_s256_DIRECT,0.9988333333333334
UC5_P30_C10,run-20251216-163710_uc5_p30_c10_m2000_r10_s256_DIRECT,0.9986333333333335
UC5_P30_C10,run-20251216-164114_uc5_p30_c10_m2000_r10_s256_DIRECT,0.998
UC5_P30_C10,run-20251216-164521_uc5_p30_c10_m2000_r10_s256_DIRECT,0.9650517241379312
UC5_P30_C10,run-20251216-164926_uc5_p30_c10_m2000_r10_s256_DIRECT,0.9323333333333335
UC5_P30_C10,run-20251216-165330_uc5_p30_c10_m2000_r10_s256_DIRECT,0.9660166666666667
UC5_P30_C10,run-20251216-165734_uc5_p30_c10_m2000_r10_s256_DIRECT,0.93215
UC5_P30_C10,run-20251216-170139_uc5_p30_c10_m2000_r10_s256_DIRECT,0.9973166666666667
UC5_P30_C10,run-20251216-170543_uc5_p30_c10_m2000_r10_s256_DIRECT,0.9995
UC5_P30_C20,run-20251216-154745_uc5_p30_c20_m2000_r10_s256_DIRECT,0.99965
UC5_P30_C20,run-20251216-155153_uc5_p30_c20_m2000_r10_s256_DIRECT,0.9638392857142858
UC5_P30_C20,run-20251216-155603_uc5_p30_c20_m2000_r10_s256_DIRECT,0.9643035714285714
UC5_P30_C20,run-20251216-160012_uc5_p30_c20_m2000_r10_s256_DIRECT,0.9992758620689655
UC5_P30_C20,run-20251216-160802_uc5_p30_c20_m2000_r10_s256_DIRECT,0.998603448275862
UC5_P30_C20,run-20251216-161208_uc5_p30_c20_m2000_r10_s256_DIRECT,0.9643035714285714
UC5_P30_C20,run-20251216-161613_uc5_p30_c20_m2000_r10_s256_DIRECT,0.9655
UC5_P30_C20,run-20251216-162017_uc5_p30_c20_m2000_r10_s256_DIRECT,0.9986896551724138
UC5_P30_C20,run-20251216-162421_uc5_p30_c20_m2000_r10_s256_DIRECT,0.9984655172413793
UC5_P30_C30,run-20251216-133456_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9654333333333334
UC5_P30_C30,run-20251216-133907_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9325166666666667
UC5_P30_C30,run-20251216-134319_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9982166666666666
UC5_P30_C30,run-20251216-134728_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9985
UC5_P30_C30,run-20251216-135140_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9323833333333333
UC5_P30_C30,run-20251216-135549_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9982333333333334
UC5_P30_C30,run-20251216-135959_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9987758620689655
UC5_P30_C30,run-20251216-140408_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9655172413793104
UC5_P30_C30,run-20251216-140819_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9648500000000001
UC5_P30_C30,run-20251216-141227_uc5_p30_c30_m2000_r10_s256_DIRECT,0.9650862068965518
UC5_P40_C10,run-20251216-105101_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9999864864864865
UC5_P40_C10,run-20251216-105509_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9737692307692308
UC5_P40_C10,run-20251216-105914_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9469078947368421
UC5_P40_C10,run-20251216-110321_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9479743589743591
UC5_P40_C10,run-20251216-110732_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9988289473684211
UC5_P40_C10,run-20251216-111138_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9985897435897436
UC5_P40_C10,run-20251216-111544_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9741500000000001
UC5_P40_C10,run-20251216-111949_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9736842105263158
UC5_P40_C10,run-20251216-112355_uc5_p40_c10_m2000_r10_s256_DIRECT,0.999972972972973
UC5_P40_C10,run-20251216-112805_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9980256410256411
UC5_P40_C20,run-20251216-113224_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9721184210526316
UC5_P40_C20,run-20251216-113630_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9730263157894737
UC5_P40_C20,run-20251216-114729_uc5_p40_c20_m2000_r10_s256_DIRECT,0.998346153846154
UC5_P40_C20,run-20251216-122244_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9725
UC5_P40_C20,run-20251216-122701_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9994868421052632
UC5_P40_C20,run-20251216-123115_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9983846153846155
UC5_P40_C20,run-20251216-123527_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9724864864864865
UC5_P40_C20,run-20251216-123941_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9988815789473685
UC5_P40_C20,run-20251216-124352_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9736025641025642
UC5_P40_C20,run-20251216-124810_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9995540540540541
UC5_P40_C30,run-20251216-125230_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9731973684210528
UC5_P40_C30,run-20251216-125642_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9469210526315791
UC5_P40_C30,run-20251216-130054_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9988289473684211
UC5_P40_C30,run-20251216-130508_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9736153846153847
UC5_P40_C30,run-20251216-130920_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9725263157894738
UC5_P40_C30,run-20251216-131331_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9990394736842106
UC5_P40_C30,run-20251216-131747_uc5_p40_c30_m2000_r10_s256_DIRECT,0.9728
UC5_P40_C30,run-20251216-132617_uc5_p40_c30_m2000_r10_s256_DIRECT,0.97325
UC5_P40_C30,run-20251216-133030_uc5_p40_c30_m2000_r10_s256_DIRECT,0.972578947368421
UC5_P50_C10,run-20251216-100908_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9784687500000001
UC5_P50_C10,run-20251216-101320_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9786914893617021
UC5_P50_C10,run-20251216-101734_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9783750000000001
UC5_P50_C10,run-20251216-102143_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9777717391304348
UC5_P50_C10,run-20251216-102554_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9785
UC5_P50_C10,run-20251216-103001_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9782127659574468
UC5_P50_C10,run-20251216-103413_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9995425531914894
UC5_P50_C10,run-20251216-103820_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9782340425531916
UC5_P50_C10,run-20251216-104230_uc5_p50_c10_m2000_r10_s256_DIRECT,0.978
UC5_P50_C10,run-20251216-104644_uc5_p50_c10_m2000_r10_s256_DIRECT,0.9995108695652174
UC5_P50_C20,run-20251216-091217_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9777717391304348
UC5_P50_C20,run-20251216-091625_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9995
UC5_P50_C20,run-20251216-092034_uc5_p50_c20_m2000_r10_s256_DIRECT,1.0
UC5_P50_C20,run-20251216-092446_uc5_p50_c20_m2000_r10_s256_DIRECT,0.999531914893617
UC5_P50_C20,run-20251216-092900_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9996382978723404
UC5_P50_C20,run-20251216-093311_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9782872340425532
UC5_P50_C20,run-20251216-093722_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9995
UC5_P50_C20,run-20251216-094131_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9987083333333334
UC5_P50_C20,run-20251216-094539_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9981666666666666
UC5_P50_C20,run-20251216-094948_uc5_p50_c20_m2000_r10_s256_DIRECT,0.9576354166666667
UC5_P50_C30,run-20251216-083015_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9580306122448979
UC5_P50_C30,run-20251216-083428_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9995212765957446
UC5_P50_C30,run-20251216-083838_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9784687500000001
UC5_P50_C30,run-20251216-084248_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9785416666666668
UC5_P50_C30,run-20251216-084656_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9788020833333334
UC5_P50_C30,run-20251216-085106_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9974285714285714
UC5_P50_C30,run-20251216-085514_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9980104166666668
UC5_P50_C30,run-20251216-085922_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9574574468085106
UC5_P50_C30,run-20251216-090330_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9784583333333333
UC5_P50_C30,run-20251216-090738_uc5_p50_c30_m2000_r10_s256_DIRECT,0.9990106382978724
